0.000000000000000000e+00 0.000000000000000000e+00
1.572368695490386839e-03 1.572368047584594888e-03
3.144737390980773678e-03 3.144732207736360141e-03
4.717106086471160517e-03 4.717088593032077795e-03
6.289474781961547356e-03 6.289433316067750621e-03
7.861843477451934195e-03 7.861762489468215528e-03
9.434212172942321034e-03 9.434072225896754371e-03
1.100658086843270787e-02 1.100635863806470084e-02
1.257894956392309471e-02 1.257861783874105778e-02
1.415131825941348155e-02 1.415084594076210234e-02
1.572368695490386839e-02 1.572303905704099808e-02
1.729605565039425696e-02 1.729519330057740709e-02
1.886842434588464207e-02 1.886730478446708992e-02
2.044079304137502717e-02 2.043936962191153853e-02
2.201316173686541575e-02 2.201138392622756235e-02
2.358553043235580432e-02 2.358334381085690212e-02
2.515789912784618942e-02 2.515524538937584723e-02
2.673026782333657453e-02 2.672708477550483908e-02
2.830263651882696310e-02 2.829885808311808845e-02
2.987500521431735168e-02 2.987056142625316157e-02
3.144737390980773678e-02 3.144219091912060088e-02
3.301974260529812188e-02 3.301374267611354579e-02
3.459211130078851393e-02 3.458521281181731188e-02
3.616447999627889903e-02 3.615659744101901857e-02
3.773684869176928414e-02 3.772789267871717866e-02
3.930921738725966924e-02 3.929909464013131570e-02
4.088158608275005435e-02 4.087019944071157429e-02
4.245395477824044639e-02 4.244120319614830272e-02
4.402632347373083149e-02 4.401210202238166336e-02
4.559869216922121660e-02 4.558289203561124298e-02
4.717106086471160864e-02 4.715356935230567009e-02
4.874342956020199374e-02 4.872413008921215594e-02
5.031579825569237885e-02 5.029457036336618808e-02
5.188816695118276395e-02 5.186488629210102980e-02
5.346053564667314906e-02 5.343507399305741368e-02
5.503290434216354110e-02 5.500512958419307569e-02
5.660527303765392620e-02 5.657504918379235165e-02
5.817764173314431131e-02 5.814482891047582230e-02
5.975001042863470335e-02 5.971446488320988899e-02
6.132237912412508846e-02 6.128395322131632156e-02
6.289474781961547356e-02 6.285329004448193813e-02
6.446711651510586560e-02 6.442247147276813912e-02
6.603948521059624377e-02 6.599149362662048990e-02
6.761185390608663581e-02 6.756035262687838661e-02
6.918422260157702786e-02 6.912904459478454167e-02
7.075659129706740602e-02 7.069756565199465659e-02
7.232895999255779806e-02 7.226591192058699764e-02
7.390132868804817623e-02 7.383407952307192990e-02
7.547369738353856827e-02 7.540206458240159004e-02
7.704606607902896032e-02 7.696986322197937880e-02
7.861843477451933848e-02 7.853747156566960597e-02
8.019080347000973052e-02 8.010488573780707999e-02
8.176317216550010869e-02 8.167210186320662813e-02
8.333554086099050073e-02 8.323911606717276923e-02
8.490790955648089278e-02 8.480592447550919233e-02
8.648027825197127094e-02 8.637252321452837389e-02
8.805264694746166299e-02 8.793890841106125067e-02
8.962501564295205503e-02 8.950507619246661495e-02
9.119738433844243319e-02 9.107102268664081512e-02
9.276975303393282524e-02 9.263674402202731750e-02
9.434212172942321728e-02 9.420223632762625421e-02
9.591449042491359545e-02 9.576749573300395724e-02
9.748685912040398749e-02 9.733251836830263126e-02
9.905922781589436565e-02 9.889730036424977666e-02
1.006315965113847577e-01 1.004618378521679456e-01
1.022039652068751497e-01 1.020261269639840956e-01
1.037763339023655279e-01 1.035901638322393042e-01
1.053487025978559199e-01 1.051539445900982750e-01
1.069210712933462981e-01 1.067174653713588994e-01
1.084934399888366902e-01 1.082807223104618327e-01
1.100658086843270822e-01 1.098437115425000138e-01
1.116381773798174604e-01 1.114064292032282688e-01
1.132105460753078524e-01 1.129688714290728313e-01
1.147829147707982445e-01 1.145310343571409178e-01
1.163552834662886226e-01 1.160929141252302205e-01
1.179276521617790147e-01 1.176545068718385656e-01
1.195000208572694067e-01 1.192158087361733509e-01
1.210723895527597849e-01 1.207768158581611351e-01
1.226447582482501769e-01 1.223375243784572131e-01
1.242171269437405551e-01 1.238979304384550673e-01
1.257894956392309471e-01 1.254580301802960540e-01
1.273618643347213253e-01 1.270178197468787296e-01
1.289342330302117312e-01 1.285772952818686754e-01
1.305066017257021094e-01 1.301364529297076855e-01
1.320789704211924875e-01 1.316952888356235918e-01
1.336513391166828935e-01 1.332537991456397286e-01
1.352237078121732716e-01 1.348119800065842311e-01
1.367960765076636498e-01 1.363698275660999160e-01
1.383684452031540557e-01 1.379273379726536075e-01
1.399408138986444339e-01 1.394845073755455744e-01
1.415131825941348120e-01 1.410413319249193276e-01
1.430855512896251902e-01 1.425978077717708348e-01
1.446579199851155961e-01 1.441539310679582908e-01
1.462302886806059743e-01 1.457096979662114156e-01
1.478026573760963525e-01 1.472651046201411407e-01
1.493750260715867584e-01 1.488201471842490187e-01
1.509473947670771365e-01 1.503748218139367154e-01
1.525197634625675147e-01 1.519291246655156136e-01
1.540921321580579206e-01 1.534830518962162771e-01
1.556645008535482988e-01 1.550365996641978328e-01
1.572368695490386770e-01 1.565897641285576847e-01
1.588092382445290829e-01 1.581425414493408399e-01
1.603816069400194610e-01 1.596949277875494289e-01
1.619539756355098392e-01 1.612469193051522809e-01
1.635263443310002174e-01 1.627985121650943334e-01
1.650987130264906233e-01 1.643497025313061521e-01
1.666710817219810015e-01 1.659004865687133679e-01
1.682434504174713796e-01 1.674508604432462244e-01
1.698158191129617856e-01 1.690008203218490712e-01
1.713881878084521637e-01 1.705503623724897166e-01
1.729605565039425419e-01 1.720994827641690039e-01
1.745329251994329478e-01 1.736481776669303589e-01
1.761052938949233260e-01 1.751964432518689774e-01
1.776776625904137041e-01 1.767442756911416502e-01
1.792500312859041101e-01 1.782916711579759506e-01
1.808223999813944882e-01 1.798386258266798376e-01
1.823947686768848664e-01 1.813851358726510654e-01
1.839671373723752723e-01 1.829311974723866752e-01
1.855395060678656505e-01 1.844768068034923492e-01
1.871118747633560286e-01 1.860219600446919863e-01
1.886842434588464346e-01 1.875666533758371390e-01
1.902566121543368127e-01 1.891108829779163114e-01
1.918289808498271909e-01 1.906546450330645348e-01
1.934013495453175691e-01 1.921979357245728603e-01
1.949737182408079750e-01 1.937407512368976570e-01
1.965460869362983531e-01 1.952830877556700206e-01
1.981184556317887313e-01 1.968249414677054054e-01
1.996908243272791372e-01 1.983663085610128940e-01
2.012631930227695154e-01 1.999071852248046066e-01
2.028355617182598936e-01 2.014475676495052214e-01
2.044079304137502995e-01 2.029874520267613558e-01
2.059802991092406776e-01 2.045268345494508921e-01
2.075526678047310558e-01 2.060657114116925537e-01
2.091250365002214617e-01 2.076040788088552580e-01
2.106974051957118399e-01 2.091419329375673875e-01
2.122697738912022181e-01 2.106792699957263093e-01
2.138421425866925962e-01 2.122160861825078959e-01
2.154145112821830021e-01 2.137523776983756840e-01
2.169868799776733803e-01 2.152881407450903395e-01
2.185592486731637585e-01 2.168233715257191774e-01
2.201316173686541644e-01 2.183580662446454601e-01
2.217039860641445426e-01 2.198922211075776956e-01
2.232763547596349207e-01 2.214258323215591295e-01
2.248487234551253267e-01 2.229588960949771825e-01
2.264210921506157048e-01 2.244914086375726092e-01
2.279934608461060830e-01 2.260233661604490463e-01
2.295658295415964889e-01 2.275547648760823938e-01
2.311381982370868671e-01 2.290856009983300023e-01
2.327105669325772452e-01 2.306158707424401932e-01
2.342829356280676512e-01 2.321455703250616120e-01
2.358553043235580293e-01 2.336746959642524435e-01
2.374276730190484075e-01 2.352032438794899871e-01
2.390000417145388134e-01 2.367312102916797889e-01
2.405724104100291916e-01 2.382585914231650226e-01
2.421447791055195697e-01 2.397853834977359822e-01
2.437171478010099479e-01 2.413115827406392688e-01
2.452895164965003538e-01 2.428371853785871726e-01
2.468618851919907320e-01 2.443621876397669701e-01
2.484342538874811102e-01 2.458865857538502786e-01
2.500066225829715161e-01 2.474103759520024370e-01
2.515789912784618942e-01 2.489335544668916655e-01
2.531513599739522724e-01 2.504561175326985301e-01
2.547237286694426506e-01 2.519780613851251849e-01
2.562960973649330287e-01 2.534993822614047265e-01
2.578684660604234624e-01 2.550200764003104914e-01
2.594408347559138406e-01 2.565401400421650768e-01
2.610132034514042187e-01 2.580595694288502218e-01
2.625855721468945969e-01 2.595783608038155776e-01
2.641579408423849751e-01 2.610965104120882563e-01
2.657303095378753532e-01 2.626140145002819337e-01
2.673026782333657869e-01 2.641308693166063426e-01
2.688750469288561651e-01 2.656470711108763205e-01
2.704474156243465433e-01 2.671626161345213579e-01
2.720197843198369214e-01 2.686775006405945354e-01
2.735921530153272996e-01 2.701917208837821271e-01
2.751645217108176777e-01 2.717052731204125382e-01
2.767368904063081114e-01 2.732181536084659079e-01
2.783092591017984896e-01 2.747303586075828807e-01
